customerid,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,referredby,good_bad_flag,birthdate,longitude_gps,latitude_gps,bank_branch_clients,systemloanid_count,loanamount_mean,loanamount_max,totaldue_mean,termdays_mean,termdays_max,repayment_delay_mean,employment_status_clients_Permanent
8a858e5b5bd99460015bdf2c189d392a,301998514,3,42:59.0,42:53.0,10000,13000,30,,Bad,,,,,2,10000,10000,13000,30,30,8.5,FALSE
8a858e645591c24b0155a059b3f27431,302001257,2,06:21.0,06:14.0,10000,13000,30,,Good,,,,,1,10000,10000,13000,30,30,-5,FALSE
8a858e6a5bfd4b54015c0d136472048e,302001452,2,43:30.0,43:23.0,10000,11500,15,8a858ed45bc9a645015bcd35a32e7c91,Good,,,,,1,10000,10000,11500,15,15,-7,FALSE
8a858e6f5cd5e874015cd6d7e2af36ad,301974499,2,21:14.0,21:06.0,10000,13000,30,,Good,00:00.0,8.8869769,9.8798816,,1,10000,10000,11500,15,15,0,TRUE
8a858e7855113fb7015522e6b858084b,301987150,19,52:15.0,52:09.0,40000,48000,60,,Good,00:00.0,3.3921032,6.5849264,,18,28055.555555555555,40000,30995.833333333332,21.666666666666668,30,-4.333333333,TRUE
8a858e7c5c78b1ff015c796688235b84,301971168,2,54:00.0,53:55.0,10000,13000,30,,Good,00:00.0,3.2453548,6.6333374,,1,10000,10000,11500,15,15,-3,FALSE
8a858e875b910dfe015ba4a5adbe3ea5,301971077,4,53:11.0,53:05.0,20000,24500,30,,Bad,00:00.0,3.3713936,6.4848291,,3,10000,10000,11333.333333333334,15,15,-3,TRUE
8a858e9059ff9e79015a0246bf7c4f02,301997020,6,42:37.0,42:30.0,20000,24500,30,,Good,,,,,5,14000,20000,17300,27,30,-1.4,FALSE
8a858e935cedfe55015cee71530e4d2c,301976152,2,17:56.0,17:51.0,10000,13000,30,,Good,00:00.0,3.5790813,6.4751669,,1,10000,10000,13000,30,30,-27,TRUE
8a858e9b5a69f076015a69fd874304e1,301984529,3,45:37.0,45:30.0,10000,11500,15,,Good,,,,,2,10000,10000,12250,22.5,30,-6.5,FALSE
8a858ea3556609560155775d89496cd5,301961434,7,31:36.0,31:31.0,10000,13000,30,,Good,,,,,6,15000,20000,18383.333333333332,27.5,30,17.5,FALSE
8a858eac5b3ece95015b3f17c44d57ff,301974956,5,31:01.0,29:55.0,20000,24500,30,,Good,00:00.0,3.3351367,6.6239767,,4,12500,20000,14937.5,22.5,30,-2,TRUE
8a858eba5b681df4015b6e0c99d3697f,302001094,5,06:17.0,05:06.0,20000,23000,30,8a858f385b34d285015b368d23720716,Good,00:00.0,4.5646288,8.4680385,,4,15000,20000,18750,30,30,-4.5,TRUE
8a858ec25a4d1d16015a5004af0d4d20,301987403,5,07:31.0,07:21.0,20000,22250,15,,Good,00:00.0,6.7717363,6.1265464,,4,12500,20000,14562.5,18.75,30,-2.5,TRUE
8a858ece5cd05041015cd1aaf05e0329,301990778,2,47:18.0,47:05.0,10000,13000,30,,Good,00:00.0,3.5135142,6.4543393,,1,10000,10000,13000,30,30,-2,TRUE
8a858ed759ffb4d1015a02d41aa95acf,301979448,5,24:40.0,24:34.0,10000,11500,15,,Good,00:00.0,3.3958,6.4531,,4,10000,10000,11500,15,15,1,FALSE
8a858ee0560bc07701560d3774b0663c,301968184,9,51:57.0,51:51.0,10000,11500,15,,Bad,00:00.0,5.2488405,7.7136352,,8,10000,10000,11500,15,15,13.625,TRUE
8a858ee55cb156e6015cb65fb1926ae0,301973625,2,30:56.0,29:46.0,10000,13000,30,,Good,,,,,1,10000,10000,13000,30,30,-19,FALSE
8a858eef55548905015569ca99fe1368,301998099,8,56:58.0,55:49.0,20000,24500,30,,Good,00:00.0,3.7055958,6.8803114,,7,12857.142857142857,20000,16285.714285714286,30,30,-0.285714286,FALSE
8a858f00590ac4e70159170bde1b1880,301965642,5,02:50.0,02:45.0,10000,13000,30,,Good,,,,,4,10000,10000,13000,30,30,2.25,FALSE
8a858f055c831d5b015c838085fc29f5,301996758,2,28:58.0,28:51.0,10000,11500,15,,Good,00:00.0,3.27407,6.633555,,1,10000,10000,11500,15,15,0,TRUE
8a858f0b5c1a493e015c1ab9b7c82a38,302002592,3,26:37.0,26:29.0,10000,13000,30,,Good,00:00.0,3.2737267,6.66989,,2,10000,10000,13000,30,30,-4.5,TRUE
8a858f185d1daff6015d227c61832b3e,302002182,2,24:49.0,24:42.0,10000,13000,30,,Good,00:00.0,3.6076055,6.4517767,,1,10000,10000,13000,30,30,-15,TRUE
8a858e5c5c361f7d015c3970b6676146,301964790,2,39:50.0,39:45.0,10000,13000,30,,Bad,,,,,1,10000,10000,13000,30,30,-1,FALSE
8a858ed55c63db54015c688ccdec0996,301964956,2,28:52.0,28:44.0,10000,13000,30,8a858e5a5be99e1c015be9fc8d12143c,Bad,00:00.0,7.3389105,5.1336237,,1,10000,10000,13000,30,30,2,TRUE
8a858f285c7d70a4015c7dd9108348aa,301979637,3,04:32.0,04:26.0,20000,24000,30,8a858e045b495c30015b49b40d522144,Bad,00:00.0,7.7272367,11.085675,,2,10000,10000,13000,30,30,-17.5,TRUE
8a858f5e5566567d01556f39a8da6f7a,301961522,14,59:54.0,59:47.0,30000,33000,30,,Bad,00:00.0,12.42122,9.240795,,13,19230.76923076923,30000,22343.26923076923,28.846153846153847,60,-3.230769231,TRUE
8a858fc15b68ba6a015b6b094b622d76,302001946,3,22:29.0,21:18.0,10000,11500,15,8a858e0359bb64590159bff9ea0c4105,Bad,,,,,2,10000,10000,11500,15,15,9.5,FALSE
8a85880353acff880153b4d9bf104630,301984590,15,40:03.0,38:50.0,40000,48000,60,,Good,,,,,14,27500,40000,31567.85714285714,28.928571428571427,60,-0.785714286,FALSE
8a8588dc536a141301537b3f489b0501,301989341,15,57:46.0,57:31.0,10000,13000,30,,Good,00:00.0,3.2932017,6.6804133,,14,13571.42857142857,20000,16685.714285714286,26.785714285714285,30,6.5,TRUE
8a858928548fb121015496238670164a,301996624,2,21:20.0,21:13.0,10000,13000,30,,Good,,,,,1,10000,10000,13000,30,30,-10,FALSE
8a8589595384a85301538ab9e183018a,301991736,4,06:21.0,06:04.0,20000,24500,30,,Good,,,,,3,10000,10000,12500,25,30,-9.666666667,FALSE
8a8589a053acc39e0153b217f3d031cb,301968590,9,19:01.0,18:56.0,30000,33000,30,,Good,00:00.0,7.3814717,9.170555,,8,13125,25000,15496.875,24.375,30,-3.75,TRUE
8a8589b953bc23f70153cf2e6d442c45,301968445,8,16:37.0,16:30.0,30000,39000,60,,Bad,,,,,7,20000,30000,24628.571428571428,38.57142857142857,60,-0.428571429,FALSE
8a858e0256b781d80156c6df35664c92,301971909,14,48:55.0,48:48.0,40000,44000,30,,Good,00:00.0,2.7486303,6.6405991,,13,28846.153846153848,40000,32679.80769230769,27.692307692307693,60,-2.923076923,FALSE
8a858e0a565e71c40156652b73613d66,301986527,3,52:15.0,52:05.0,10000,13000,30,,Good,00:00.0,7.4687117,9.0053581,,2,10000,10000,13000,30,30,7,TRUE
8a858e0f5c45466f015c5469454d1227,301978189,2,55:12.0,55:07.0,10000,13000,30,8a858f605b911d60015b9b0d0fce6913,Good,00:00.0,6.9313152,4.8061756,,1,10000,10000,13000,30,30,-3,TRUE
8a858e195b90e512015b99fbb1dc677a,301998732,2,51:28.0,51:21.0,10000,13000,30,,Good,00:00.0,8.47611,11.9745783,,1,10000,10000,11500,15,15,-3,TRUE
8a858e205c21d53a015c2b38026238b9,301987544,3,19:40.0,19:33.0,10000,13000,30,,Good,00:00.0,3.2525482,6.7157505,,2,10000,10000,13000,30,30,-1,TRUE
8a858e245c214660015c3397e4db389a,301966718,3,58:43.0,58:37.0,10000,11500,15,,Good,,,,,2,10000,10000,11500,15,15,0,FALSE
8a858e345a13cc50015a181a44d8023e,301963704,2,38:30.0,38:26.0,10000,13000,30,,Good,00:00.0,8.5635866,12.0198888,,1,10000,10000,11500,15,15,0,TRUE
8a858e3e5b3ee747015b3f0a08cb34f8,301963001,7,56:33.0,56:28.0,30000,34500,30,,Good,00:00.0,4.2392632,8.1362462,,6,16666.666666666668,30000,19166.666666666668,20,30,-6.833333333,TRUE
8a858e4f58b9f0b40158d31e17fc2a7e,301966227,10,10:15.0,10:04.0,30000,34500,30,,Good,,,,,9,20000,30000,22611.11111111111,20,30,-0.333333333,FALSE
8a858e5a5be99e1c015be9e56ea00fde,301977346,2,58:16.0,58:09.0,10000,11500,15,,Good,00:00.0,3.9704655,6.5858269,,1,10000,10000,11500,30,30,-5,TRUE
8a858e685acda506015acee39e45493b,301982309,3,48:27.0,48:22.0,10000,11500,15,,Good,00:00.0,3.8723438,7.419121,,2,10000,10000,13000,30,30,0,TRUE
8a858e6c5c88d145015c92c49dec0023,301987293,2,15:35.0,15:28.0,10000,13000,30,,Good,00:00.0,7.0120454,4.8756519,,1,10000,10000,13000,30,30,-4,TRUE
8a858e775c362114015c3b23d88c3266,301966374,3,46:20.0,46:15.0,10000,13000,30,8a858f3b5c1c5a08015c1c6897ac062b,Good,00:00.0,3.3643434,6.5151015,,2,10000,10000,12250,22.5,30,-5.5,TRUE
8a858e875b910dfe015b9b598dfc49c5,301981873,4,18:20.0,18:14.0,20000,24500,30,,Good,,,,,3,10000,10000,12500,25,30,1,FALSE
8a858e8d56b784480156c16a09706bd5,301995272,6,13:26.0,13:19.0,30000,34500,30,,Good,,,,,5,16000,20000,19460,27,30,-1.4,FALSE
8a858e935b496584015b53d101793fbe,301987479,3,46:35.0,46:28.0,10000,13000,30,,Bad,00:00.0,5.1717196,7.2560084,,2,10000,10000,13000,30,30,-1,TRUE
8a858ea35a5b46ec015a5d1596805e48,301967845,6,59:12.0,59:07.0,20000,22250,15,,Bad,00:00.0,3.3538481,6.633325,,5,13000,20000,15625,24,30,-0.4,TRUE
8a858ea75cef5535015cf37324bc186a,302000506,2,50:59.0,49:53.0,10000,13000,30,8a858f965bb63a25015bc2ddf2577416,Good,00:00.0,3.2230145,6.7148972,,1,10000,10000,13000,30,30,-3,TRUE
8a858eb456e0b94901570468c2e92846,301983734,3,36:13.0,35:02.0,10000,13000,30,,Good,00:00.0,5.2438772,7.6626976,,2,10000,10000,12250,22.5,30,0.5,TRUE
8a858eb95b8c2f6e015b900548676660,302000358,4,33:27.0,33:20.0,10000,12250,30,,Good,00:00.0,5.1863036,7.2555974,,3,10000,10000,13000,30,30,-8.333333333,TRUE
8a858ecd5b81e1a6015b823c01ee2725,301979447,5,24:27.0,24:20.0,20000,24500,30,,Good,,,,,4,12500,20000,15875,30,30,-9.25,FALSE
8a858eda552adcc201553deed53a2493,301958577,10,51:19.0,50:12.0,40000,44000,30,,Good,00:00.0,100.07789486938104,71.2280693936817,,9,17777.777777777777,20000,21066.666666666668,30,30,-5.444444444,TRUE
8a858ede5ca210f0015ca340de706114,301986484,2,28:54.0,28:46.0,10000,11500,15,,Good,,,,,1,10000,10000,13000,30,30,-1,FALSE
8a858ee45a1e6afb015a22a2e525677b,301971904,8,46:18.0,46:14.0,10000,13000,30,,Good,00:00.0,3.3318086,6.459315,,7,10000,10000,11928.57142857143,19.285714285714285,30,1.7142857142857142,TRUE
8a858ee755a0c84a0155bec1d8244afe,301994766,8,24:51.0,24:44.0,30000,34500,30,,Good,00:00.0,8.535544,12.0036084,,7,20000,30000,24400,32.142857142857146,60,-5.571428571,TRUE
8a858ef25c8393f8015c869c9c1265c1,301988882,2,13:31.0,13:21.0,10000,13000,30,,Good,00:00.0,3.323625,6.5492186,,1,10000,10000,13000,30,30,0,TRUE
8a858f0456511c94015651febebc3c0d,301963974,8,55:49.0,55:44.0,40000,44000,30,,Good,00:00.0,3.3444014,6.63739,,7,21428.571428571428,30000,24964.285714285714,27.857142857142858,60,-3.142857143,TRUE
8a858f1f5c59cd91015c5b12c9e4715c,301995813,2,01:47.0,15:14.0,10000,13000,30,8a8588f35451808f01545e9791a07d7f,Good,,,,,1,10000,10000,13000,30,30,0,FALSE
8a858f295ca6f581015ca77afccb5d6d,301998564,2,11:08.0,11:02.0,10000,11500,15,,Good,00:00.0,3.4287548,7.1842308,,1,10000,10000,13000,30,30,1,TRUE
8a858f305c8dd672015c970cc60d3014,301986788,2,05:28.0,05:21.0,10000,13000,30,,Good,,,,,1,10000,10000,13000,30,30,-15,FALSE
8a858f3455a0d8070155a7d4ff5b3345,301984987,3,31:25.0,31:18.0,10000,13000,30,,Good,00:00.0,3.9341359,7.425694,,2,10000,10000,13000,30,30,0,TRUE
8a858f4156939c3c015693a5a85504cb,301999036,3,05:30.0,04:20.0,20000,24500,30,,Good,,,,,2,10000,10000,13000,30,30,-4,FALSE
8a858f475afb66cd015afb7fd2d11ba5,301975922,7,53:38.0,53:33.0,10000,11500,15,,Bad,,,,,6,10000,10000,11500,15,15,3.1666666666666665,FALSE
8a858f505ca7b434015cab8f6a696786,301960958,2,19:41.0,19:37.0,10000,13000,30,,Good,00:00.0,3.4159999,6.4351001,,1,10000,10000,11500,15,15,-5,FALSE
8a858f565c3acb9d015c4455228962ad,301970315,4,16:27.0,16:22.0,20000,24500,30,8a858fab5b9105dc015b999726de4412,Bad,00:00.0,7.5030844,9.0283551,,3,10000,10000,12000,20,30,-12.33333333,TRUE
8a858f6057e2dba50157edb735e75aaf,301992527,5,09:47.0,09:36.0,10000,13000,30,,Good,00:00.0,8.0859096,6.333186,,4,10000,10000,13000,30,30,19,TRUE
8a858f6a5d1e09b3015d227616690c90,301993871,2,21:43.0,21:35.0,10000,11500,15,,Good,00:00.0,5.6027069,6.3616491,,1,10000,10000,11500,15,15,0,FALSE
8a858f7959db5e8c0159df170d345379,301984992,3,36:23.0,36:17.0,10000,13000,30,,Good,00:00.0,7.4613774,9.0185921,,2,10000,10000,12250,22.5,30,-13.5,TRUE
8a858f8f5bfd3cfa015c0c27b9167289,301966353,3,30:09.0,30:03.0,10000,13000,30,8a858f5c5ad7d927015ad8d3ea7b5cca,Good,00:00.0,3.2794797,6.6594462,,2,10000,10000,12250,22.5,30,-0.5,TRUE
8a858f965bb63a25015bc2ddf2577416,302001816,4,45:11.0,45:03.0,20000,24000,30,8a858fb85b81c658015b853e87955e7f,Good,00:00.0,3.2202099,6.7055954,,3,13333.333333333334,20000,16166.666666666666,25,30,-4.666666667,TRUE
8a858f9d5668e3f101566f169e355a6b,301964683,4,41:18.0,41:12.0,15000,18375,30,,Good,00:00.0,3.5147672,6.4404804,,3,10000,10000,12500,25,30,-2.333333333,TRUE
8a858fa154e2912f0154e2f6b3da1e13,301970479,10,57:13.0,57:07.0,30000,34500,30,,Good,,,,,9,16666.666666666668,30000,19622.21111111111,25,30,-3.888888889,FALSE
8a858fa459e0a1340159ec74c24a744b,301959157,4,43:13.0,43:08.0,15000,18375,30,,Good,,,,,3,10000,10000,12500,25,30,-2.333333333,FALSE
8a858faf56939fea0156954f195d4ffb,301987404,11,07:37.0,07:29.0,40000,48000,60,,Good,00:00.0,3.252215,6.5152363,,10,22000,40000,26870,37.5,60,-3,FALSE
8a858fb65b2020b2015b205fe7a63993,301982747,5,37:54.0,36:42.0,20000,24500,30,,Good,00:00.0,3.3369699,6.5347605,,4,12500,20000,14625,18.75,30,-1.25,TRUE
8a858fbf5b3a0b46015b3d3cf15c02dc,301968932,3,30:29.0,30:25.0,10000,13000,30,,Good,00:00.0,7.379851,9.170883,,2,10000,10000,12250,22.5,30,-4.5,TRUE
8a858f1e5cc4bc81015cc548e1eb5206,301982397,2,40:43.0,40:37.0,10000,13000,30,8a858f365b2547f3015b307651737158,Good,00:00.0,6.2852416,4.9227194,,1,10000,10000,11500,15,15,0,TRUE
8a858f1e5cc4bc81015cc548e1eb5206,301982397,2,40:43.0,40:37.0,10000,13000,30,8a858f365b2547f3015b307651737158,Good,00:00.0,6.2852416,4.9227194,,1,10000,10000,11500,15,15,0,TRUE
8a858f265cfa1a64015d0906c8d50f79,301987855,2,59:17.0,59:10.0,10000,13000,30,8a858e195af64338015af6bc45ef5aef,Good,00:00.0,3.4156604,6.4256966,,1,10000,10000,11500,15,15,1,TRUE
8a858f2e5cd09481015cd4e1d27711f2,301970141,2,11:25.0,11:19.0,10000,13000,30,,Good,00:00.0,3.2787102,6.6670785,,1,10000,10000,11500,15,15,-5,TRUE
8a858f365b2547f3015b2fab0f4f345b,302000935,9,39:03.0,37:50.0,30000,39000,60,,Good,00:00.0,4.6627005,8.0209268,,8,18750,30000,21131.25,18.75,30,-4.5,FALSE
8a858f435aa9712e015aaa0bc4f46db1,301961060,5,22:09.0,22:05.0,20000,24500,30,,Good,00:00.0,7.5049278,6.4161882,,4,12500,20000,15875,30,30,-0.75,FALSE
8a858f4c5bc9eb48015bcb86cee34584,301997543,5,41:21.0,41:16.0,10000,13000,30,,Good,00:00.0,7.3907597,10.4797987,,4,10000,10000,11312.5,15,15,0.5,TRUE
8a858f60560bc43d01562157abc56a88,302000555,10,11:59.0,10:48.0,40000,48000,60,,Bad,,,,,9,23888.88888888889,40000,28530.555555555555,38.333333333333336,60,-7,FALSE
8a858f6c570f2d6601571e8ee2d02bde,301975520,13,25:51.0,25:43.0,30000,33999.9,30,,Good,00:00.0,3.269134,6.5480072,,12,21666.666666666668,40000,24850,25,30,-5.75,TRUE
8a858f765c113fe5015c115c296e11f0,301999860,2,19:10.0,19:03.0,10000,13000,30,,Good,00:00.0,7.62988,13.00168,,1,10000,10000,13000,30,30,0,TRUE
8a858f8e5b8c34d3015b8e76dac7657b,301988462,2,36:32.0,36:24.0,10000,11500,15,,Good,,,,,1,10000,10000,13000,30,30,4,FALSE
8a858f965c6950da015c7c383abc69c6,301986666,2,25:45.0,25:36.0,10000,11500,15,8a858f985b3db23f015b3dbdadc8145b,Good,00:00.0,3.2924418,6.6402354,,1,10000,10000,11500,15,15,-2,FALSE
8a858fa057e2a0a50157f1ffa5f228a0,302003848,10,14:48.0,14:41.0,10000,11125,15,,Good,,,,,9,13333.333333333334,30000,16977.777777777777,31.666666666666668,60,-0.222222222,FALSE
8a858fa25cfa127c015cfa25cc64082f,302003826,2,59:26.0,59:17.0,10000,13000,30,,Good,00:00.0,4.6011333,8.4825367,,1,10000,10000,13000,30,30,-3,FALSE
8a858fa95b631878015b6361346f403a,301974185,3,01:50.0,01:42.0,10000,13000,30,,Good,00:00.0,5.7081017,6.3797026,,2,10000,10000,13000,30,30,-0.5,TRUE
8a858fab5cd5e1a7015cdb58471a5314,301998538,2,57:24.0,57:18.0,10000,11500,15,,Good,,,,,1,10000,10000,11500,15,15,3,FALSE
8a858faf5a28ca05015a2bb646ba4e30,301968683,6,19:54.0,19:48.0,30000,39000,60,,Good,00:00.0,3.4379345,6.4578965,,5,14000,20000,16600,21,30,-4,TRUE
8a858fbd5cd6054a015ce40a0d000a54,301981914,2,40:26.0,40:18.0,10000,11500,15,,Good,00:00.0,3.3305495,6.5648266,,1,10000,10000,11500,15,15,2,TRUE
8a858fca5c35df2c015c38d68d546e8e,301974984,3,49:41.0,49:33.0,10000,13000,30,,Bad,00:00.0,3.5097798,6.6463499,,2,10000,10000,12250,22.5,30,-2,FALSE
8a858fd3552c756201553429f77a7bbd,302001276,6,21:45.0,21:39.0,10000,13000,30,,Bad,00:00.0,7.3261719,8.9396507,,5,10000,10000,13000,30,30,23,TRUE
8a858fd55c45ba15015c4b43ba2327ed,301972518,4,47:59.0,47:55.0,20000,24500,30,,Good,00:00.0,4.5539801,7.7803754,,3,10000,10000,11500,15,15,-3.333333333,FALSE
8a858fda5c3b0f1c015c3f39f2644e74,301978429,2,12:48.0,12:41.0,10000,13000,30,,Good,00:00.0,3.2739233,6.5249037,,1,10000,10000,13000,30,30,-4,FALSE
8a858fe8555f401f0155656d56824aff,301973691,5,19:55.0,19:49.0,20000,24500,30,,Good,00:00.0,3.6105414,6.5066463,,4,10000,10000,12625,26.25,30,0.25,FALSE
8a858ff35acdd593015ad12db5593535,301960175,8,10:09.0,09:01.0,30000,34500,30,,Good,00:00.0,3.3572828,6.5867721,,7,18571.428571428572,30000,21364.285714285714,21.428571428571427,30,-8.142857143,TRUE
8a858ffb5b350b52015b388c6bbe729a,301959415,6,15:24.0,03:44.0,20000,24500,30,,Good,00:00.0,3.3407004,6.5697153,,5,10000,10000,11800,21,30,-9.2,FALSE
8a858e375b642efc015b660e6d034263,301972370,4,44:50.0,44:45.0,15000,18375,30,,Bad,00:00.0,3.3903924,7.1825615,,3,10000,10000,13000,30,30,-1.666666667,FALSE
8a858e7c5b15cf3b015b16ca44495b40,301972997,6,10:45.0,09:35.0,30000,34500,30,,Bad,00:00.0,3.431745,6.45563,,5,14000,20000,17500,30,30,-12,TRUE
8a858f005a04ae6e015a09ba8f581cce,301976474,3,02:39.0,02:33.0,10000,11500,15,,Bad,00:00.0,3.3989764,6.589962,,2,10000,10000,13000,30,30,27,FALSE
8a858f545c887b44015c8c53080868ac,301967993,2,35:49.0,35:43.0,10000,13000,30,8a858f285c7d70a4015c7dd9108348aa,Bad,00:00.0,7.731975,11.0882833,,1,10000,10000,13000,30,30,-3,TRUE
8a858f8d56e0c3a70156e40f165d6f7b,302000222,9,21:47.0,20:37.0,40000,48000,60,,Bad,00:00.0,4.5503546,8.4813187,,8,23750,40000,27925,33.75,60,-0.125,TRUE
8a858fe957a094e00157adc84aec6ec2,301996633,9,28:45.0,27:35.0,30000,39000,60,,Bad,00:00.0,7.4785401,8.9959832,,8,18750,30000,22787.5,31.875,60,-5.125,TRUE
8a1a1e7e4f707f8b014f797718316cad,301997672,5,01:54.0,01:46.0,30000,39000,60,,Good,00:00.0,3.3952298,6.5921915,,4,17500,30000,22375,37.5,60,-0.25,TRUE
8a85888c548fb3d50154947fe59c32cf,301996556,22,45:16.0,45:08.0,50000,52500,30,,Good,00:00.0,3.3447719,6.6004303,,21,27619.04761904762,50000,30504.761904761905,21.428571428571427,30,-2.428571429,FALSE
8a8588dd54a3ead30154ada314c44e09,301994878,7,33:43.0,33:35.0,30000,39000,60,,Good,00:00.0,7.4252793,10.4635392,,6,18333.333333333332,30000,21333.333333333332,22.5,30,-5.333333333,TRUE
8a8588fd53f1099e015400dd349f073e,301960929,10,06:51.0,06:44.0,30000,34500,30,,Good,00:00.0,3.2980941,6.682902,,9,12777.777777777777,20000,15363.888888888889,23.333333333333332,30,-2.333333333,TRUE
8a858957536752f3015375a5f55e5eaa,301995217,10,41:53.0,41:45.0,10000,13000,30,,Good,,,,,9,12000,20000,15188.888888888889,30,30,9.777777777777779,FALSE
8a858e035693e0290156a25513ae35a6,301988098,7,28:34.0,28:27.0,30000,34500,30,,Good,00:00.0,7.456973,10.4504331,,6,19166.666666666668,30000,21670.833333333332,20,30,-0.833333333,FALSE
8a858e0b5cf4883c015cf56488eb4d41,301981322,2,44:05.0,43:59.0,10000,13000,30,,Good,00:00.0,5.6272822,6.3217533,"40,SAPELE ROAD ,OPPOSITE DUMAZ JUNCTION BENIN CITY EDO STATE.",1,10000,10000,13000,30,30,-14,TRUE
8a858e135cb22031015cb7f9700e06f8,302001909,3,51:05.0,50:56.0,10000,12500,30,8a858f93572e873c01573e5728586df8,Good,00:00.0,7.4979879,9.0461632,,2,10000,10000,12250,22.5,30,-4,FALSE
8a858e215afc0662015affe525c27d00,301987816,5,42:08.0,41:54.0,15000,16687.5,15,,Good,00:00.0,3.8796679,7.3351928,,4,12500,20000,15125,22.5,30,-6.5,TRUE
8a858e245c214660015c2a00339953d3,301993456,2,05:34.0,05:27.0,10000,13000,30,,Good,00:00.0,3.9558094,7.5280448,,1,10000,10000,13000,30,30,-4,FALSE
8a858e3654e2a8240154e72ee7022fb0,301989517,9,24:44.0,24:38.0,15000,18375,30,,Good,,,,,8,9500,10000,12350,30,30,-0.5,FALSE
8a858e4157e2d76b0157e9326ba54ec9,301961073,6,30:19.0,30:11.0,30000,39000,60,,Good,00:00.0,7.5330129,6.423788,,5,14000,20000,16550,21,30,-1,FALSE
8a858e4b5a94ae68015aa0a805c10a1a,301990990,6,33:31.0,33:26.0,10000,11500,15,,Good,00:00.0,8.5647352,11.9775901,,5,11000,15000,12537.5,15,15,0.2,TRUE
8a858e54577679a90157778168922c23,302001099,3,07:59.0,07:51.0,10000,13000,30,,Bad,00:00.0,3.3817655,6.6070859,,2,10000,10000,13000,30,30,2,TRUE
8a858e6059e0a7080159eaed2c724220,302000411,2,04:15.0,04:10.0,10000,13000,30,,Good,,,,,1,10000,10000,13000,30,30,-19,FALSE
8a858e625c8d993a015ca08967f80999,301971084,2,58:55.0,58:47.0,10000,13000,30,,Good,,,,,1,10000,10000,11500,15,15,-12,FALSE
8a858e685c217d36015c223d219926a4,301978019,3,47:54.0,47:46.0,10000,13000,30,,Bad,00:00.0,3.3434611,6.6234917,,2,10000,10000,13000,30,30,-5,TRUE
8a858e6c5c88d145015c9caa6c0f328c,301978686,2,05:58.0,05:50.0,10000,13000,30,8a858f335c8d9723015c9904394f186f,Good,00:00.0,3.3466833,6.6216883,,1,10000,10000,13000,30,30,-27,TRUE
8a858e705668e167015669c8cc67271a,301990096,9,11:55.0,11:49.0,40000,44000,30,,Good,,,,,8,23750,40000,28612.5,41.25,60,-2.875,FALSE
8a858e775b10631f015b106dec5e0758,301963877,2,00:41.0,32:19.0,10000,13000,30,,Good,00:00.0,3.3504983,6.6590967,,1,10000,10000,13000,30,30,-2,FALSE
8a858e875b910dfe015b9ad5d2a2413d,301983132,4,21:39.0,21:31.0,10000,12500,30,,Good,00:00.0,6.2989408,5.1853975,,3,10000,10000,12000,20,30,0.3333333333333333,TRUE
8a858e945631db2f01563585f92111a4,301971253,12,52:11.0,50:29.0,50000,55000,60,,Good,00:00.0,7.4897981,6.4471635,,11,29090.909090909092,50000,32990.90909090909,28.636363636363637,30,-6.454545455,TRUE
8a858ea25bf369e4015bf72bd6e75e12,301959793,3,55:51.0,55:38.0,10000,11500,15,,Good,00:00.0,3.363847,6.6087151,,2,10000,10000,12250,22.5,30,0.5,TRUE
8a858eac59b758220159b7901c69174c,301964159,8,50:14.0,50:08.0,30000,34500,30,,Good,,,,,7,15714.285714285714,30000,19242.85714285714,30,30,-9.142857143,FALSE
8a858eb4588604f701589b8ee6830979,301967905,7,34:52.0,34:47.0,10000,11500,30,,Good,00:00.0,6.2905478,4.9305353,,6,12500,20000,15566.666666666666,30,30,-2.166666667,TRUE
8a858ec358dc5c130158f43410ba2b2d,301966626,4,19:21.0,19:14.0,10000,13000,30,,Good,00:00.0,4.5332749,7.4901495,,3,10000,10000,13000,30,30,1.6666666666666667,FALSE
8a858ec9590ad35d015923f4677d6f5e,301978565,4,07:51.0,06:41.0,20000,24500,30,,Good,00:00.0,3.1561623,6.4797215,,3,10000,10000,11500,15,15,0.3333333333333333,FALSE
8a858ed55844707601584471dfe400a5,301962639,9,26:17.0,26:11.0,30000,34500,30,,Good,00:00.0,3.3101166,6.5274068,,8,16250,30000,19737.5,30,30,-4.625,TRUE
8a858f4655ca643c0155ca7931a90537,301974606,2,31:48.0,31:40.0,10000,13000,30,,Good,00:00.0,5.7437952,5.5693467,,1,10000,10000,11500,15,15,-2,TRUE
8a858f505c7e3a50015c81f70ee35ff5,301983420,3,09:26.0,09:19.0,10000,13000,30,,Good,00:00.0,3.3667615,7.1561758,,2,10000,10000,13000,30,30,-14.5,TRUE
8a858f565b683b56015b6e9302a77dd1,301970718,4,40:32.0,40:27.0,10000,12500,30,8a858f385b34d285015b36b6a49b08d1,Good,,,,,3,13333.333333333334,20000,16166.666666666666,25,30,-1,FALSE
8a858f5c5ad7d927015adc131c314be0,301968724,5,16:30.0,16:15.0,20000,24500,30,,Good,00:00.0,7.4920715,5.5306505,,4,12500,20000,15125,22.5,30,-4,FALSE
